"","CNTSCHID","BELONG","ST001D01T","AGE","ST004D01T","MOTIVAT","COOPERATE","EMOSUPS","unfairteacher","ESCS","ST038Q01NA","ST038Q02NA","ST038Q03NA","ST038Q04NA","ST038Q05NA","ST038Q06NA","ST038Q07NA","ST038Q08NA","SCHSIZE","CLSIZE","SCHLTYPE"
"1741",15200059,",6642",10,"16,25",1,"1,3961","2,2879","1,0991",13,",963",7,7,1,1,1,1,1,1,798,23,2
"1742",15200059,"-,0744",10,"16,08",1,"-,2803","-,2882","1,0991",6,",9399",7,7,1,1,1,1,1,1,798,23,2
"1743",15200059,"-,0621",10,"16,25",1,"-,7114","-,7876","1,0991",8,",7662",7,7,1,1,1,1,1,2,798,23,2
"1744",15200059,"-1,2158",10,"16",1,"-,0056",",395","-1,1217",10,"1,5106",7,7,2,2,1,1,1,2,798,23,2
"1745",15200059,"-,1957",10,"16",2,",5952","1,0425","1,0991",12,",8667",7,7,1,1,1,1,1,1,798,23,2
"1746",15200059,"-,9038",10,"15,42",1,",705","1,4116",",5658",9,"1,3993",7,7,1,1,1,1,1,1,798,23,2
"1747",15200059,"-,8307",9,"16,17",1,"1,8543","1,164","1,0991",10,",313",7,7,4,4,1,1,2,4,798,23,2
"1748",15200059,"-,4838",10,"16,17",1,",4631","-,8088","-,889",6,"1,1202",7,7,1,1,1,1,1,1,798,23,2
"1749",15200059,"-,3381",10,"15,83",1,",4631",",4252",",4662",9,"1,13",7,7,1,1,1,1,1,2,798,23,2
"1750",15200059,"2,5915",10,"15,92",1,",1246","2,2879","1,0991",11,"1,4027",7,7,1,1,1,1,1,1,798,23,2
"1751",15200059,"1,398",10,"15,92",1,"1,8543","2,2879","1,0991",6,"1,6937",7,7,1,1,1,1,1,1,798,23,2
"1752",15200059,"99",10,"16",2,",9799","-,9705","-,2495",11,",7872",7,7,2,2,2,1,1,2,798,23,2
"1753",15200059,",6642",10,"16",1,"-1,454",",5759",",5658",6,"-,2029",7,7,1,1,1,1,1,1,798,23,2
"1754",15200059,",6642",10,"16",2,"-,2111",",4252",",1004",8,"1,074",7,7,1,1,2,1,1,2,798,23,2
"1755",15200059,"-1,3839",10,"15,75",2,"-,3158","-2,4786","-,889",13,"1,9253",7,7,1,3,1,3,1,3,798,23,2
"1756",15200059,"2,5915",10,"15,92",1,"1,8543",",8242","1,0991",9,",7933",7,7,1,1,1,1,1,1,798,23,2
"1757",15200059,",1802",9,"15,92",2,",5952","-,2882","1,0991",13,"1,1887",7,7,2,2,1,2,1,2,798,23,2
"1758",15200059,",2067",10,"16",2,",8598","-,8088","1,0991",11,"1,4476",7,7,1,1,2,1,1,1,798,23,2
"1759",15200059,"-,3381",10,"15,58",2,"-,756","-,3266",",1711",10,",8943",7,7,2,2,1,1,1,1,798,23,2
"1760",15200059,"-,4538",10,"15,83",1,"1,8543",",5759","-3,0789",12,"1,4687",7,7,3,3,1,2,1,2,798,23,2
"1761",15200059,"-1,1407",10,"15,75",2,"-,1756",",5759","-,4263",15,"1,045",7,7,3,2,1,2,3,1,798,23,2
"1762",15200059,"-,9024",10,"16,08",2,",8101","-,9124",",3838",9,",8351",7,7,1,1,1,1,1,1,798,23,2
"1763",15200059,"-,3381",10,"16,08",1,"1,8543",",5759","1,0991",15,"1,804",7,7,2,2,1,1,1,1,798,23,2
"1764",15200059,"2,5915",10,"16,25",2,"1,8543","1,4116","1,0991",6,"1,8538",7,7,1,1,1,1,1,1,798,23,2
"1765",15200059,"1,5043",10,"16,25",1,",9799","1,164","1,0991",12,",8953",7,7,1,1,1,1,1,1,798,23,2
"1766",15200059,",4638",9,"16,17",2,"1,8543","1,164","1,0991",6,",4117",7,7,1,1,1,1,1,1,798,23,2
"1767",15200059,"1,0269",10,"15,75",2,",9799",",6615","1,0991",10,",0557",7,7,1,1,1,1,1,1,798,23,2
"1768",15200059,"-1,0795",10,"16,17",1,"-,1651","-1,706","-1,3298",14,",751",7,7,3,3,1,1,1,3,798,23,2
"1769",15200059,"-,5064",10,"15,83",1,"-,7662",",395",",5658",10,"1,4908",7,7,2,1,1,1,1,1,798,23,2
"1770",15200059,"-,6925",10,"15,5",1,"-,6532","-1,2109","1,0991",6,"-,873",7,7,1,1,1,1,1,1,798,23,2
"1771",15200059,",1674",10,"16,08",2,",1111",",5759",",5658",9,"1,0489",7,7,1,1,1,1,1,1,798,23,2
"1772",15200059,"-,4725",10,"15,83",1,"1,3961",",5759",",5658",14,"1,0905",7,7,2,1,1,2,1,3,798,23,2
"1773",15200059,",045",10,"15,33",1,"-3,0877","-,9124","-1,2602",6,"1,1106",7,7,1,1,1,1,1,1,798,23,2
"1774",15200059,"1,0594",9,"15,5",2,",2405","-,2882","-,889",13,",9524",7,7,1,1,1,1,1,1,798,23,2
"1775",15200059,",412",10,"15,58",2,",8101","-1,2531",",3821",6,",4399",7,7,1,1,1,1,1,1,798,23,2
"1776",15200059,"1,5611",10,"16,08",1,"-,3263","-,9705","1,0991",10,"1,047",7,7,1,1,1,1,1,2,798,23,2
"1777",15200059,",9357",10,"15,33",2,",608",",4252","-,889",10,",2668",7,7,2,1,1,1,1,1,798,23,2
"1778",15200059,",6642",10,"15,83",2,"-,9854","-,2882","1,0991",6,",1726",7,7,1,1,1,1,1,1,798,23,2
"1779",15200059,",9357",9,"15,83",1,"1,8543","-,2882",",3821",18,"-,9087",7,7,1,2,1,1,1,1,798,23,2
"1780",15200059,"-,1985",9,"15,75",1,",5387",",395",",1018",7,"-,2978",7,7,1,1,1,1,1,2,798,23,2
"1781",15200060,"-,3531",10,"16,17",1,"-,3111","-,2882","-1,6144",6,"-,9676",7,7,1,1,1,1,1,1,757,38,3
"1782",15200060,"-,6787",10,"16,08",1,"-,5996","-,2882","-,889",7,"-2,1095",7,7,1,1,1,1,1,1,757,38,3
"1783",15200060,",75",9,"16,17",2,"-3,0877","-,1051","1,0991",9,"2,684",7,7,1,1,1,1,1,1,757,38,3
"1784",15200060,",6642",9,"15,5",1,",2296","-1,0551",",3821",6,"-,3274",7,7,1,1,1,1,1,1,757,38,3
"1785",15200060,"-1,2258",9,"15,75",2,"-,544","1,0205","-,2495",12,"-,0103",7,7,1,1,1,3,1,1,757,38,3
"1786",15200060,"-1,5982",9,"16,17",2,"-,7132",",9455","-1,7945",10,"-1,3848",7,7,2,2,2,1,1,1,757,38,3
"1787",15200060,"-,3381",10,"15,67",1,"-,3111",",0407","1,0991",6,"-2,7349",7,7,2,1,1,2,1,2,757,38,3
"1788",15200060,"-1,7857",10,"15,83",2,"1,8543","-,2882","-3,0789",7,"-,86",7,7,1,1,1,1,1,1,757,38,3
"1789",15200060,"-,6749",9,"15,67",1,",8101","-,9705",",8775",99,"-,3324",7,7,9,9,9,9,9,9,757,38,3
"1790",15200060,",0248",9,"15,75",1,"-,8133","-,2882",",4662",14,"-1,8178",7,7,1,1,1,1,1,1,757,38,3
"1791",15200060,"-1,3258",10,"15,5",1,"1,8543",",8242","-,5246",10,"-,3019",7,7,3,3,1,3,2,3,757,38,3
"1792",15200060,"-,4838",9,"16",1,"-,5996","-1,4719","-,889",99,"-2,1608",7,7,1,1,1,1,1,1,757,38,3
"1793",15200060,"-,5064",10,"15,75",1,"-,2803","-,2882","-1,3298",6,"-1,7529",7,7,1,1,1,1,1,1,757,38,3
"1794",15200060,"-,2213",9,"16,08",2,",2064","1,5899","-1,0115",99,"-1,157",7,7,1,1,1,1,1,1,757,38,3
"1795",15200060,"-1,1688",10,"15,83",1,",1111","-,2882","1,0991",9,"-,298",7,7,1,1,1,3,1,2,757,38,3
"1796",15200060,"-,7768",10,"15,5",2,"-,7662","-,2882","-,4263",9,"-1,1539",7,7,1,1,1,1,1,1,757,38,3
"1797",15200060,"2,5915",10,"15,92",1,"1,8543","2,2879","-1,5692",6,"-1,2262",7,7,1,1,1,1,1,1,757,38,3
"1798",15200060,"-,3381",10,"15,5",2,",6507","-,6455","1,0991",12,"-1,8",7,7,1,1,1,1,1,1,757,38,3
"1799",15200060,"-,4725",10,"16",1,",1246","-,2882","-2,1514",7,",2949",7,7,1,1,1,1,1,1,757,38,3
"1800",15200060,"-1,3083",9,"15,67",2,",5539","-,7876",",4662",14,"-,505",7,7,4,4,2,1,3,4,757,38,3
"1801",15200060,"-1,5217",10,"16,17",2,"1,3961",",395","-,889",13,"-1,611",7,7,4,4,3,2,2,4,757,38,3
"1802",15200060,"-,7346",9,"15,58",1,"-,1651","-,2882","-,3289",14,"-1,052",7,7,4,4,4,3,3,4,757,38,3
"1803",15200060,"-,8527",10,"15,75",1,",2168","-,7876","-,3306",7,"-,1501",7,7,2,4,2,3,2,9,757,38,3
"1804",15200060,"-,873",9,"16,08",2,",1218","2,2879","1,0991",15,"-1,7267",7,7,2,2,3,3,3,9,757,38,3
"1805",15200060,",6642",10,"15,92",1,"1,8543","2,2879","-3,0789",8,"-,6164",7,7,1,1,1,1,1,1,757,38,3
"1806",15200060,"-,3381",10,"15,33",1,"-,1651","-,7876","-3,0789",8,"-1,928",7,7,1,1,1,1,1,1,757,38,3
"1807",15200060,"99",10,"16,25",2,"-1,3281","99","-,889",99,"-,2525",7,7,9,9,9,9,9,9,757,38,3
"1808",15200060,"-,4838",9,"15,42",1,"-,0056","-,2882","1,0991",18,"-2,5004",7,7,1,1,1,1,1,1,757,38,3
"1809",15200060,",3171",10,"15,67",1,"-,3263",",395",",1018",9,"-1,0906",7,7,1,1,1,2,2,2,757,38,3
"1810",15200060,"-,3065",9,"16,25",1,"1,0566","2,2879","-,0436",12,"-1,1637",7,7,1,1,1,1,1,1,757,38,3
"1811",15200060,"-,4995",9,"15,75",1,"-,9854","-1,6454",",0264",11,"-2,8298",7,7,1,1,1,1,1,1,757,38,3
"1812",15200060,"-,3381",9,"15,83",1,",4631","-,9705","-,889",10,"-2,225",7,7,1,1,1,1,1,1,757,38,3
"1813",15200060,"-,3381",10,"16",1,",5652","-,2882","-,889",10,"-,6511",7,7,1,1,1,1,1,1,757,38,3
"1814",15200060,"-,4725",9,"15,42",1,"-,8771","-,0077","-,889",10,"-,3038",7,7,1,2,2,3,1,3,757,38,3
"1815",15200060,"-,3381",9,"16,17",2,",1218","-,2882","1,0991",12,"-2,2969",7,7,2,1,1,1,1,2,757,38,3
"1816",15200061,",5599",10,"15,58",2,"-1,3034",",3792","1,0991",16,",5793",7,7,1,1,1,1,1,1,841,53,1
"1817",15200061,"-,5064",10,"15,83",1,",1111",",5759","-,889",8,"1,4712",7,7,1,1,1,1,1,1,841,53,1
"1818",15200061,"-,5064",10,"16,25",1,"-,1651","-,2882","1,0991",6,"1,307",7,7,1,1,1,1,1,1,841,53,1
"1819",15200061,"-,231",10,"15,83",2,",1246",",4252","-1,828",15,"1,2978",7,7,1,1,1,1,1,1,841,53,1
"1820",15200061,"-,7817",10,"15,83",1,",8598",",4252","1,0991",8,"1,6331",7,7,1,2,1,1,1,1,841,53,1
"1821",15200061,"-,5753",10,"15,83",2,"-,1519","-,9124","1,0991",7,"1,4368",7,7,2,1,1,1,1,1,841,53,1
"1822",15200061,"-,3381",10,"16,17",2,"1,8543","-,2882",",4662",10,"1,1754",7,7,2,3,1,2,1,2,841,53,1
"1823",15200062,"-,7085",10,"16,33",1,",4094","-1,319",",5658",7,"-,9008",7,7,3,3,2,1,3,9,1535,38,2
"1824",15200062,"-1,4683",10,"15,83",2,"1,8543","-1,6831","-1,1217",6,",3642",7,7,1,1,1,1,1,1,1535,38,2
"1825",15200062,",0248",10,"15,5",1,"-,2803","-,9705","-,2495",8,"-1,7434",7,7,1,1,1,1,1,1,1535,38,2
"1826",15200062,"-,3381",11,"16",1,"-,4849","-,2882","-,889",9,"-1,8052",7,7,1,1,1,2,1,1,1535,38,2
"1827",15200062,",3171",10,"16,25",2,"-,2006","-,3352","-,889",9,"-1,1138",7,7,1,1,1,1,1,1,1535,38,2
"1828",15200062,"-,1613",9,"15,83",1,"1,0385","-,2882","1,0991",6,"-2,0766",7,7,1,1,1,2,1,2,1535,38,2
"1829",15200062,",9357",10,"16,17",1,"1,8543","1,3264","1,0991",8,"-,4222",7,7,1,1,1,1,1,1,1535,38,2
"1830",15200062,"-1,1232",9,"15,83",1,"-1,0676","-,9124","-,0964",7,"-1,1403",7,7,2,1,1,1,1,2,1535,38,2
"1831",15200062,"-,0099",9,"15,75",2,",5387",",8242","-3,0789",13,"1,2615",7,7,1,1,1,1,1,1,1535,38,2
"1832",15200062,",2035",9,"15,83",2,"-,0287",",5759","1,0991",6,"-1,8923",7,7,1,1,1,1,1,1,1535,38,2
"1833",15200062,"-,4538",9,"15,75",2,"-2,0766","-1,0775","-1,3869",8,"-1,2134",7,7,1,1,1,1,1,1,1535,38,2
"1834",15200062,"-,3381",10,"16,17",1,",2276",",5759","-,889",9,"-1,3331",7,7,1,1,2,2,1,1,1535,38,2
"1835",15200062,"2,0046",10,"15,67",2,"1,8543",",4252","1,0991",8,"-,4675",7,7,1,1,1,1,1,2,1535,38,2
"1836",15200062,"-,3381",10,"15,67",2,",4748","-,6455",",1018",6,"-,6705",7,7,1,1,1,1,1,1,1535,38,2
"1837",15200062,"-1,867",9,"16,33",1,"-,1651","-,2882","1,0991",7,"-,34",7,7,1,1,1,1,1,1,1535,38,2
"1838",15200062,"-,3381",11,"16,33",1,",4631","-,9705","-,889",7,"-,8532",7,7,1,1,1,1,1,1,1535,38,2
"1839",15200062,"1,5043",9,"16,08",2,"-1,7267","-1,3995","1,0991",20,"-1,3436",7,7,1,1,1,1,1,1,1535,38,2
"1840",15200062,"-,7089",9,"16,08",1,",5242",",4252",",1018",11,"-1,4925",7,7,4,4,2,4,2,4,1535,38,2
"1841",15200062,",6642",10,"15,42",1,"-,1651","-,2882","-,889",6,"-1,1255",7,7,1,1,1,1,1,1,1535,38,2
"1842",15200062,"-,8144",10,"16,25",2,"-,2671","-,2882",",0264",9,"-,4037",7,7,2,2,1,1,1,2,1535,38,2
"1843",15200062,"-,7461",10,"15,58",2,"-,3619",",5759","-,2511",6,"-,9427",7,7,1,2,1,1,1,1,1535,38,2
"1844",15200062,"-1,0098",10,"15,5",2,",5539","-,7876",",4662",10,"-,4897",7,7,1,2,1,1,2,1,1535,38,2
"1845",15200062,"-,8576",10,"16,25",1,",6611","-1,319","-1,1217",6,"-,8005",7,7,1,1,1,1,1,1,1535,38,2
"1846",15200062,"-1,0981",7,"16,25",2,",9799","-1,4624","-1,6525",18,"-1,5246",7,7,4,3,3,2,9,3,1535,38,2
"1847",15200062,"99",10,"16",2,"99","99","99",99," ",7,7,NA,NA,NA,NA,NA,NA,1535,38,2
"1848",15200062,"2,5915",10,"15,42",1,"1,1359","-1,0629","1,0991",6,",2604",7,7,1,1,1,1,1,1,1535,38,2
"1849",15200062,"-,1314",11,"16,33",2,",1474","2,2879",",3821",8,"-1,3534",7,7,1,2,1,1,1,1,1535,38,2
"1850",15200062,",2906",10,"15,42",1,",8101",",9455","-,889",7,"-1,2729",7,7,1,1,1,1,1,1,1535,38,2
"1851",15200062,"-,6981",10,"15,67",1,",6611","-,7876","1,0991",16,"-1,9266",7,7,3,2,1,1,1,4,1535,38,2
"1852",15200062,"99",9,"15,58",2,"99","99","99",99," ",7,7,NA,NA,NA,NA,NA,NA,1535,38,2
"1853",15200062,",7246",10,"16",1,"1,8543","-,7876","1,0991",9,"-1,205",7,7,1,1,1,1,1,2,1535,38,2
"1854",15200062,",1971",10,"16,25",1,",1665","-1,0245","-,973",6,"-1,8424",7,7,1,1,1,1,1,1,1535,38,2
"1855",15200062,"-,4838",10,"15,75",1,"-,5996","-,9705","-,889",6,"-2,4137",7,7,1,1,1,1,1,1,1535,38,2
"1856",15200062,"-,9585",10,"16,25",1,"-,7662","-,2882","-,2495",9,"-,7664",7,7,1,2,1,1,1,1,1535,38,2
"1857",15200062,",8589",10,"15,92",2,"1,8543","1,3264",",5658",8,"1,422",7,7,1,1,1,1,1,1,1535,38,2
"1858",15200062,"-,8307",9,"15,67",2,",1111",",395","1,0991",18,"1,392",7,7,1,1,2,1,1,3,1535,38,2
"1859",15200063,"-,9051",10,"15,58",2,",8598",",4252","-,889",6,"1,3184",7,7,2,1,1,1,1,2,1443,23,9
"1860",15200063,",0901",9,"15,75",1,",5952",",4252",",0264",12,"1,4096",7,7,3,4,1,1,1,1,1443,23,9
"1861",15200063,",4801",10,"15,58",2,",8598","1,164",",5658",10,",8356",7,7,1,1,1,2,1,2,1443,23,9
"1862",15200063,"-,4256",10,"15,5",1,"-,61","-,8088","1,0991",9,"1,3265",7,7,1,1,1,1,1,2,1443,23,9
"1863",15200063,",9646",9,"15,33",1,",5952",",9455",",1711",6,"1,083",7,7,1,1,1,1,1,1,1443,23,9
"1864",15200063,"2,5915",10,"16,08",2,",4631",",5759",",025",12,"1,3802",7,7,1,1,1,2,1,1,1443,23,9
"1865",15200063,"-,3182",10,"15,5",1,"-,2111",",5759",",4662",11,"1,4923",7,7,2,1,1,1,1,1,1443,23,9
"1866",15200063,"-2,0732",10,"15,92",1,"-,7462","1,4116","-,3289",6,"1,2409",7,7,3,1,1,1,1,2,1443,23,9
"1867",15200063,"-,0621",10,"16,17",1,"1,0385","-,2882",",3821",6,"1,3128",7,7,1,1,1,1,1,1,1443,23,9
"1868",15200063,"-,7244",10,"15,5",1,"-1,4627","1,0205","-,3306",12,",2034",7,7,1,2,1,1,1,1,1443,23,9
"1869",15200063,"2,5915",10,"15,83",2,",4631",",9675","1,0991",7,"1,2235",7,7,1,1,1,1,1,1,1443,23,9
"1870",15200063,"-,3701",10,"15,75",1,",5952",",4252",",3838",9,"1,5462",7,7,1,1,1,1,1,1,1443,23,9
"1871",15200063,"-,1985",10,"15,92",1,",4631","-,2882",",1018",10,",4303",7,7,1,1,1,1,1,1,1443,23,9
"1872",15200063,"2,5915",10,"15,67",2,"1,3961","1,4116","1,0991",9,"1,484",7,7,1,1,1,1,1,1,1443,23,9
"1873",15200063,"2,5915",10,"15,92",2,",9799","-,2882",",3838",14,",9801",7,7,1,2,1,1,1,1,1443,23,9
"1874",15200063,",4638",9,"15,92",2,",8101",",6615","1,0991",7,"1,0559",7,7,2,1,1,1,1,1,1443,23,9
"1875",15200063,"-,7817",10,"15,92",1,"-1,4159","-,8088","-1,3298",11,"1,0772",7,7,1,1,1,1,1,2,1443,23,9
"1876",15200063,"1,398",10,"16,08",2,"1,8543","-,2882",",5658",7,"1,5589",7,7,1,3,1,1,1,1,1443,23,9
"1877",15200063,",1157",10,"15,92",2,",8101","-,2882",",1711",7,"1,3535",7,7,2,2,1,1,1,2,1443,23,9
"1878",15200063,",9646",10,"16,17",2,"-,0958",",8242",",0264",7,"1,0744",7,7,1,1,1,3,1,1,1443,23,9
"1879",15200063,",3549",10,"16,17",1,"-,2552","-,3352","-,3306",12,"1,1224",7,7,1,1,1,1,1,2,1443,23,9
"1880",15200063,",2947",10,"16,25",2,"-,2908","1,3264",",3838",10,"1,6294",7,7,1,2,1,1,2,1,1443,23,9
"1881",15200063,"-1,9239",9,"15,42",1,",8101","2,2879","1,0991",9,",8123",7,7,1,1,1,1,1,1,1443,23,9
"1882",15200063,"1,398",10,"15,92",1,",8598","1,4116","1,0991",8,"1,6842",7,7,1,1,1,1,1,1,1443,23,9
"1883",15200063,"2,5915",9,"15,5",2,"-,0468","2,2879",",5658",10,"1,0742",7,7,1,1,1,1,1,1,1443,23,9
"1884",15200063,",6642",9,"15,33",2,",4631","-,2882","1,0991",7,",5646",7,7,1,1,1,1,1,1,1443,23,9
"1885",15200063,"-,6467",10,"15,75",2,",5387","-,2882","1,0991",15,",9878",7,7,2,2,1,1,1,2,1443,23,9
"1886",15200063,",6642",10,"15,67",1,",4631","1,0425","-,3306",9,",867",7,7,1,1,2,1,1,2,1443,23,9
"1887",15200063,"1,398",10,"16,08",1,"-,4954","2,2879","1,0991",8,"1,2373",7,7,1,1,1,1,2,1,1443,23,9
"1888",15200063,"-,5064",10,"15,75",1,"-,2111","-1,2786","1,0991",14,"1,0175",7,7,2,2,1,1,9,2,1443,23,9
"1889",15200063,"2,5915",10,"15,75",2,"-,2006","-,2882",",5658",10,",8179",7,7,2,2,1,1,1,2,1443,23,9
"1890",15200063,"1,5611",9,"15,33",1,",9799","1,4116","1,0991",8,"1,0341",7,7,4,4,1,1,1,1,1443,23,9
"1891",15200063,",2661",10,"15,67",1,"1,8543","2,2879","1,0991",9,"1,5835",7,7,1,1,1,1,1,1,1443,23,9
"1892",15200063,"-,8219",10,"16,17",1,"-,0825",",8242","1,0991",9,",8898",7,7,3,3,3,1,1,4,1443,23,9
"1893",15200063,"-,0621",10,"16",1,"-,1624",",5759","-,3306",9,"1,0151",7,7,1,1,1,1,1,2,1443,23,9
"1894",15200063,"-1,1407",10,"15,58",1,"-1,1706","-1,2363","-1,9213",20,"1,5205",7,7,3,3,1,1,1,3,1443,23,9
"1895",15200063,"-,5064",10,"16",2,",5952","-,2882","1,0991",10,",4133",7,7,1,1,1,3,1,2,1443,23,9
"1896",15200063,",412",10,"16,08",2,"-,2111",",4252","1,0991",7,",9771",7,7,1,2,1,2,1,1,1443,23,9
"1897",15200063,"-1,2052",10,"16,25",1,"-,0056","-,8088","-,889",21,"1,1886",7,7,4,3,2,3,1,4,1443,23,9
"1898",15200063,"-,6239",11,"16,25",2,"-,2776","1,3264","1,0991",9,"1,0689",7,7,2,1,1,1,1,1,1443,23,9
"1899",15200064,",1985",9,"15,33",2,"-1,822",",8242","1,0991",8,",2835",7,7,1,1,2,1,1,1,232,18,3
"1900",15200064,"1,5043",10,"15,75",1,"-,0056","1,5604","1,0991",6,"-,2744",7,7,1,1,1,1,1,2,232,18,3
"1901",15200064,"-,8353",10,"16,17",1,",3377","-,2385","-,889",6,"-2,7929",7,7,1,1,1,1,1,2,232,18,3
"1902",15200064,",6642",11,"16,25",1,"-,5512","-,2882","1,0991",7,"-,4417",7,7,1,1,1,3,3,3,232,18,3
"1903",15200064,"-,1266",11,"16,25",1,",1111",",5759","-,2495",6,"-1,4184",7,7,1,1,1,1,1,2,232,18,3
"1904",15200064,"-,4838",9,"15,92",1,"-,3263","-1,198","-1,3869",7,"-1,512",7,7,1,1,1,1,1,1,232,18,3
"1905",15200064,"-,5403",10,"15,33",1,"-,1651",",4252","-,8863",9,"-1,1007",7,7,2,1,1,1,1,1,232,18,3
"1906",15200064,"-,1266",10,"15,83",1,",3377","-,2882","1,0991",8,"-1,6387",7,7,1,1,1,1,1,3,232,18,3
"1907",15200064,"-,3381",9,"15,75",2,"-,7662",",4252","1,0991",8,"-1,0395",7,7,1,1,1,1,1,2,232,18,3
"1908",15200064,"1,5043",9,"15,75",2,"1,3961","-1,5691",",5658",14,"-,983",7,7,1,3,1,1,2,1,232,18,3
"1909",15200064,"-1,2158",9,"15,42",1,"-,2315","-,3954","-,889",6,"-2,1586",7,7,1,1,1,1,2,1,232,18,3
"1910",15200064,"-1,2158",10,"15,42",1,"-,9331","2,2879",",3821",8,"-,3931",7,7,3,3,1,1,1,3,232,18,3
"1911",15200064,"-,3821",9,"15,92",1,",0543","-,5121","-,889",8,"-2,3558",7,7,4,4,1,1,2,3,232,18,3
"1912",15200064,"-,3501",9,"15,58",1,"-1,1296","-1,2786","-1,9546",7,"-1,6705",7,7,1,1,1,1,1,2,232,18,3
"1913",15200064,",7333",9,"15,33",1,"-,0056",",4252","-,2495",6,"-2,1241",7,7,1,1,1,1,1,1,232,18,3
"1914",15200064,",6642",10,"16",1,"1,8543",",4252",",1018",7,"-,2348",7,7,1,1,1,1,1,2,232,18,3
"1915",15200064,"2,5915",9,"15,75",1,"1,3961",",6015","-2,658",7,"-2,1802",7,7,1,1,1,1,1,1,232,18,3
"1916",15200064,"2,5915",9,"15,92",2,"1,8543",",0647","-3,0789",13,"-2,0281",7,7,1,1,1,1,1,1,232,18,3
"1917",15200064,"-,3381",9,"16,08",1,"-,1651","-,2882","1,0991",9,"-1,2321",7,7,1,2,1,1,1,1,232,18,3
"1918",15200064,"-,1613",10,"16,08",1,"1,8543","-,2882","-1,5266",7,"-,1784",7,7,2,1,1,1,1,1,232,18,3
"1919",15200064,"-1,2273",8,"15,33",2,"1,3961",",5759","1,0991",13,"-1,3055",7,7,1,1,1,1,1,1,232,18,3
"1920",15200064,"-,3381",9,"15,83",2,",1928","-,8088","-1,3298",7,"-1,6863",7,7,1,1,2,1,2,1,232,18,3
"1921",15200064,",4906",8,"15,67",2,"-,5996","-1,3995","-,889",12,"-1,8831",7,7,3,3,3,1,1,1,232,18,3
"1922",15200064,",5423",10,"16,25",2,",4094","-,2882","-,2392",12,",638",7,7,2,2,2,2,2,2,232,18,3
"1923",15200064,"-,2933",10,"15,83",2,",1218","-,9705","-,4263",10,"-1,0025",7,7,1,1,1,1,1,3,232,18,3
"1924",15200064,"-,614",8,"16,17",2,",0078","-1,4551","-2,197",11,"-3,1385",7,7,3,4,2,2,2,4,232,18,3
"1925",15200064,"-,0744",10,"15,33",1,"1,8543",",9675","1,0991",7,"-,5107",7,7,1,1,2,1,1,4,232,18,3
"1926",15200065,"-,3381",10,"15,5",1,"1,8543","-,2882","-,2495",10,"-,4806",7,7,1,1,1,1,1,1,859,28,1
"1927",15200065,"-1,3295",10,"16,08",1,"-,2803",",5759","-,2495",9,"-,4871",7,7,1,1,1,1,1,2,859,28,1
"1928",15200065,",0901",10,"15,75",2,",9799","1,0205","1,0991",7,"-,9082",7,7,1,1,1,1,1,1,859,28,1
"1929",15200065,"-,7657",10,"16,25",2,",8101","-1,7176",",1711",8,",0308",7,7,4,4,1,1,1,2,859,28,1
"1930",15200065,"-,3381",10,"15,67",1,"1,8543",",395","1,0991",9,"-,9389",7,7,2,1,1,1,1,1,859,28,1
"1931",15200065,"2,5915",10,"15,75",2,",8598","-,2882","1,0991",7,"-,2281",7,7,1,1,1,1,1,1,859,28,1
"1932",15200065,",2947",8,"15,83",2,",608",",5759","-,0436",13,",2591",7,7,1,2,1,2,1,2,859,28,1
"1933",15200065,"1,0269",10,"15,5",1,",2861",",4252","-,889",6,",9846",7,7,1,2,1,2,9,2,859,28,1
"1934",15200065,",9357",10,"15,5",2,"-1,0795","-,2882","-,2495",6,"-,9305",7,7,1,1,1,1,1,1,859,28,1
"1935",15200065,",2253",10,"16",1,"1,8543","1,4116",",5658",14,",6192",7,7,1,1,1,1,1,2,859,28,1
"1936",15200065,"-1,2792",10,"15,58",1,"-,0056","1,3264","-,889",9,"-,2062",7,7,3,3,1,2,1,4,859,28,1
"1937",15200065,"-,5687",9,"16",2,",2537",",2835",",0264",12,"-,5865",7,7,1,1,1,3,1,2,859,28,1
"1938",15200065,"-,6239",10,"15,58",1,"1,8543","-,9705","-,2511",9,",8761",7,7,1,1,1,1,1,1,859,28,1
"1939",15200065,",514",10,"15,67",1,",3236",",8242",",1018",8,"1,1403",7,7,1,1,1,1,1,1,859,28,1
"1940",15200065,"-,1789",10,"15,42",1,",7921","1,5899","1,0991",7,"-,9565",7,7,1,1,1,1,1,1,859,28,1
"1941",15200065,"-,6334",10,"16,17",1,",6611","-,7876","99",9,"-,7967",7,7,2,1,1,1,1,1,859,28,1
"1942",15200065,"-,5064",10,"15,83",1,",4631","-,618",",1711",10,",0544",7,7,1,1,1,1,1,1,859,28,1
"1943",15200065,",2067",9,"16,17",1,"-,0056","-1,4719",",3821",8,"-,9054",7,7,1,1,1,1,1,2,859,28,1
"1944",15200065,"-,0621",10,"15,33",1,",3377","1,164","-3,0789",9,",215",7,7,1,2,1,1,1,1,859,28,1
"1945",15200065,"-1,1443",9,"15,75",1,"-,2908","-1,2786","-1,9213",10,",3326",7,7,2,1,1,1,1,4,859,28,1
"1946",15200065,",6642",10,"16,08",1,"1,3961","-,9705",",5658",9,",7693",7,7,1,1,1,1,1,1,859,28,1
